Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
5698,SOLUSDT,1475.796930342385,2021-02-26 07:30:00,13.552,0.0,2021-02-26 10:00:00,13.8026,0.0,369.83471074380213,0.018491735537190107,Long,Closed,5698
5699,SOLUSDT,1464.7078640165219,2021-02-26 22:00:00,13.6546,0.0,2021-02-27 00:45:00,14.183,0.0,773.9516353463296,0.038697581767316476,Long,Closed,5699
5700,SOLUSDT,1463.8502188456077,2021-02-27 08:30:00,13.6626,0.0,2021-02-27 11:15:00,13.69,0.0,40.10949599637024,0.002005474799818512,Long,Closed,5700
5701,SOLUSDT,1498.8009592326139,2021-02-27 23:15:00,13.344,0.0,2021-02-28 08:30:00,12.3843,0.0,-1438.3992805755406,-0.07191996402877703,Long,Closed,5701
5702,SOLUSDT,1655.6291390728477,2021-02-28 12:45:00,12.08,0.0,2021-02-28 16:45:00,11.8951,0.0,-306.12582781456877,-0.015306291390728439,Long,Closed,5702
5703,SOLUSDT,1366.9699061575159,2021-03-01 20:45:00,14.6309,0.0,2021-03-01 22:00:00,14.7868,0.0,213.11060836995603,0.0106555304184978,Long,Closed,5703
5704,SOLUSDT,1400.3640946646128,2021-03-02 07:15:00,14.282,0.0,2021-03-02 08:45:00,14.4481,0.0,232.60047612379276,0.011630023806189637,Long,Closed,5704
5705,SOLUSDT,1444.064174211902,2021-03-02 19:00:00,13.8498,0.0,2021-03-02 23:15:00,13.8781,0.0,40.867016130196134,0.0020433508065098066,Long,Closed,5705
5706,SOLUSDT,1443.6680718369232,2021-03-04 00:15:00,13.8536,0.0,2021-03-04 01:30:00,14.1313,0.0,400.9066235491118,0.02004533117745559,Long,Closed,5706
5707,SOLUSDT,1437.576820511346,2021-03-04 03:45:00,13.9123,0.0,2021-03-04 08:15:00,13.8563,0.0,-80.50430194863657,-0.004025215097431829,Long,Closed,5707
5708,SOLUSDT,1487.6192884716943,2021-03-04 09:30:00,13.4443,0.0,2021-03-04 14:00:00,13.5267,0.0,122.57982937006818,0.006128991468503409,Long,Closed,5708
5709,SOLUSDT,1503.149097358967,2021-03-04 17:45:00,13.305399999999999,0.0,2021-03-04 23:00:00,12.9705,0.0,-503.40463270551845,-0.025170231635275923,Long,Closed,5709
5710,SOLUSDT,1580.9026954390959,2021-03-05 00:30:00,12.651,0.0,2021-03-05 07:15:00,12.4936,0.0,-248.834084262111,-0.01244170421310555,Long,Closed,5710
5711,SOLUSDT,1618.790925058074,2021-03-06 03:45:00,12.3549,0.0,2021-03-06 06:15:00,12.4666,0.0,180.81894632898548,0.009040947316449274,Long,Closed,5711
5712,SOLUSDT,1635.9516739875503,2021-03-06 09:45:00,12.2253,0.0,2021-03-06 13:45:00,12.1431,0.0,-134.4752276017789,-0.006723761380088945,Long,Closed,5712
5713,SOLUSDT,1560.1475899620104,2021-03-07 05:15:00,12.8193,0.0,2021-03-07 09:30:00,12.918,0.0,153.98656712925003,0.007699328356462502,Long,Closed,5713
5714,SOLUSDT,1500.926822312778,2021-03-08 07:15:00,13.3251,0.0,2021-03-08 10:45:00,13.3321,0.0,10.506487756189017,0.0005253243878094509,Long,Closed,5714
5715,SOLUSDT,1522.0815987945114,2021-03-08 12:45:00,13.1399,0.0,2021-03-08 14:00:00,13.2511,0.0,169.25547378595002,0.0084627736892975,Long,Closed,5715
5716,SOLUSDT,1495.3271028037384,2021-03-09 00:45:00,13.375,0.0,2021-03-09 02:15:00,13.5486,0.0,259.58878504672975,0.012979439252336487,Long,Closed,5716
5717,SOLUSDT,1381.835768818876,2021-03-10 20:30:00,14.4735,0.0,2021-03-11 04:15:00,14.124,0.0,-482.9516012021959,-0.024147580060109794,Long,Closed,5717
5718,SOLUSDT,1437.5044922015381,2021-03-11 05:45:00,13.913,0.0,2021-03-11 07:30:00,14.0336,0.0,173.363041759505,0.00866815208797525,Long,Closed,5718
5719,SOLUSDT,1455.455775976247,2021-03-11 08:15:00,13.7414,0.0,2021-03-11 10:15:00,13.8853,0.0,209.4400861629838,0.01047200430814919,Long,Closed,5719
5720,SOLUSDT,1270.3252032520325,2021-03-12 09:45:00,15.744000000000002,0.0,2021-03-12 15:15:00,15.4447,0.0,-380.20833333333576,-0.019010416666666786,Long,Closed,5720
5721,SOLUSDT,1353.1067330591038,2021-03-12 19:30:00,14.7808,0.0,2021-03-12 23:45:00,14.6315,0.0,-202.01883524572258,-0.010100941762286129,Long,Closed,5721
5722,SOLUSDT,1423.974026713753,2021-03-13 01:30:00,14.045199999999998,0.0,2021-03-13 05:15:00,14.432,0.0,550.7931535328826,0.027539657676644128,Long,Closed,5722
5723,SOLUSDT,1357.5244184704773,2021-03-14 04:15:00,14.7327,0.0,2021-03-14 09:30:00,14.7323,0.0,-0.5430097673888667,-2.7150488369443338e-05,Long,Closed,5723
5724,SOLUSDT,1446.508129375687,2021-03-15 07:30:00,13.8264,0.0,2021-03-15 10:45:00,14.028,0.0,291.6160388821372,0.014580801944106861,Long,Closed,5724
5725,SOLUSDT,1439.4806353867525,2021-03-16 01:00:00,13.8939,0.0,2021-03-16 07:15:00,13.6114,0.0,-406.653279496757,-0.02033266397483785,Long,Closed,5725
5726,SOLUSDT,1471.3563698695643,2021-03-17 01:45:00,13.592899999999998,0.0,2021-03-17 06:15:00,13.4786,0.0,-168.1760330760917,-0.008408801653804586,Long,Closed,5726
5727,SOLUSDT,1422.475106685633,2021-03-18 11:30:00,14.06,0.0,2021-03-18 15:15:00,14.0684,0.0,11.948790896160062,0.0005974395448080031,Long,Closed,5727
5728,SOLUSDT,1406.9347815382018,2021-03-19 00:00:00,14.2153,0.0,2021-03-19 03:00:00,14.1895,0.0,-36.29891736368518,-0.001814945868184259,Long,Closed,5728
5729,SOLUSDT,1413.4275618374559,2021-03-19 23:30:00,14.15,0.0,2021-03-20 00:45:00,14.2224,0.0,102.33215547703367,0.005116607773851684,Long,Closed,5729
5730,SOLUSDT,1375.4306817322174,2021-03-20 17:00:00,14.5409,0.0,2021-03-20 18:15:00,14.6472,0.0,146.20828146813437,0.0073104140734067185,Long,Closed,5730
5731,SOLUSDT,1391.410821001955,2021-03-20 23:15:00,14.3739,0.0,2021-03-21 08:30:00,14.0192,0.0,-493.53341820939386,-0.024676670910469694,Long,Closed,5731
5732,SOLUSDT,1451.378809869376,2021-03-21 10:00:00,13.78,0.0,2021-03-21 13:00:00,13.8051,0.0,36.42960812772071,0.0018214804063860356,Long,Closed,5732
5733,SOLUSDT,1271.835831430879,2021-03-22 16:15:00,15.7253,0.0,2021-03-22 20:30:00,15.6198,0.0,-134.1786802159586,-0.00670893401079793,Long,Closed,5733
5734,SOLUSDT,1312.7321895060188,2021-03-22 20:45:00,15.2354,0.0,2021-03-23 01:45:00,15.127,0.0,-142.30016934245214,-0.007115008467122607,Long,Closed,5734
5735,SOLUSDT,1400.9820884439991,2021-03-23 06:15:00,14.2757,0.0,2021-03-23 09:00:00,14.5034,0.0,319.0036215386972,0.01595018107693486,Long,Closed,5735
5736,SOLUSDT,1396.384759856731,2021-03-23 19:30:00,14.322699999999998,0.0,2021-03-24 01:45:00,14.1871,0.0,-189.3497734365701,-0.009467488671828506,Long,Closed,5736
5737,SOLUSDT,1403.183824096876,2021-03-24 22:00:00,14.2533,0.0,2021-03-25 05:15:00,13.5428,0.0,-996.9621070208304,-0.04984810535104152,Long,Closed,5737
5738,SOLUSDT,1107.1438456641479,2021-03-29 00:00:00,18.0645,0.0,2021-03-29 00:30:00,18.43,0.0,404.6610755902475,0.02023305377951238,Long,Closed,5738
5739,SOLUSDT,1029.611630492978,2021-03-30 16:00:00,19.4248,0.0,2021-03-30 23:15:00,19.3259,0.0,-101.82859025575453,-0.005091429512787727,Long,Closed,5739
5740,SOLUSDT,1049.0702614807628,2021-03-31 00:00:00,19.0645,0.0,2021-03-31 01:45:00,19.1581,0.0,98.19297647459825,0.0049096488237299115,Long,Closed,5740
5741,SOLUSDT,1065.899219228822,2021-03-31 03:15:00,18.7635,0.0,2021-03-31 06:45:00,18.868,0.0,111.38646840941146,0.0055693234204705734,Long,Closed,5741
5742,SOLUSDT,1035.314580335235,2021-04-01 01:30:00,19.3178,0.0,2021-04-01 02:00:00,19.4785,0.0,166.3750530598736,0.00831875265299368,Long,Closed,5742
5743,SOLUSDT,1033.1699202909406,2021-04-01 11:00:00,19.3579,0.0,2021-04-01 15:15:00,19.3522,0.0,-5.889068545660848,-0.0002944534272830424,Long,Closed,5743
5744,SOLUSDT,1059.4623228711428,2021-04-01 18:00:00,18.8775,0.0,2021-04-01 20:00:00,19.1396,0.0,277.68507482452696,0.013884253741226349,Long,Closed,5744
5745,SOLUSDT,1064.6225912913872,2021-04-02 02:15:00,18.786,0.0,2021-04-02 05:00:00,18.8124,0.0,28.1060364100922,0.00140530182050461,Long,Closed,5745
5746,SOLUSDT,951.4566801773516,2021-04-03 16:00:00,21.0204,0.0,2021-04-03 18:45:00,21.5437,0.0,497.8972807368118,0.02489486403684059,Long,Closed,5746
5747,SOLUSDT,849.6176720475786,2021-04-04 20:30:00,23.54,0.0,2021-04-04 23:30:00,24.0991,0.0,475.02124044180164,0.023751062022090083,Long,Closed,5747
5748,SOLUSDT,858.096570188009,2021-04-05 01:15:00,23.3074,0.0,2021-04-05 02:45:00,23.7684,0.0,395.5825188566705,0.019779125942833525,Long,Closed,5748
5749,SOLUSDT,849.2388696630645,2021-04-05 20:00:00,23.5505,0.0,2021-04-06 04:45:00,22.8276,0.0,-613.9147788794289,-0.030695738943971446,Long,Closed,5749
5750,SOLUSDT,897.0862638151285,2021-04-06 11:15:00,22.2944,0.0,2021-04-06 12:00:00,22.8102,0.0,462.71709487584303,0.02313585474379215,Long,Closed,5750
5751,SOLUSDT,850.6620277230755,2021-04-07 11:30:00,23.5111,0.0,2021-04-07 12:45:00,24.4519,0.0,800.3028356818686,0.04001514178409343,Long,Closed,5751
5752,SOLUSDT,760.1672367920943,2021-04-08 13:45:00,26.31,0.0,2021-04-08 16:15:00,26.6812,0.0,282.1740782972265,0.014108703914861326,Long,Closed,5752
5753,SOLUSDT,719.9812804867073,2021-04-09 23:15:00,27.7785,0.0,2021-04-10 00:15:00,28.1672,0.0,279.85672372518457,0.013992836186259228,Long,Closed,5753
5754,SOLUSDT,725.1947147809186,2021-04-10 00:45:00,27.5788,0.0,2021-04-10 02:00:00,28.0981,0.0,376.5936153857292,0.01882968076928646,Long,Closed,5754
5755,SOLUSDT,734.6512977615175,2021-04-10 04:15:00,27.223799999999997,0.0,2021-04-10 08:15:00,27.4162,0.0,141.34690968931682,0.007067345484465841,Long,Closed,5755
5756,SOLUSDT,739.9541968352158,2021-04-10 15:30:00,27.0287,0.0,2021-04-10 16:45:00,27.4722,0.0,328.16968629641633,0.016408484314820816,Long,Closed,5756
5757,SOLUSDT,751.5830217395389,2021-04-10 20:00:00,26.6105,0.0,2021-04-10 21:45:00,26.848,0.0,178.50096766314164,0.008925048383157082,Long,Closed,5757
5758,SOLUSDT,762.1254153583513,2021-04-11 03:00:00,26.2424,0.0,2021-04-11 07:30:00,26.0873,0.0,-118.20565192208232,-0.005910282596104116,Long,Closed,5758
5759,SOLUSDT,715.7248324309236,2021-04-12 09:45:00,27.9437,0.0,2021-04-12 13:15:00,28.2519,0.0,220.58639335521002,0.0110293196677605,Long,Closed,5759
5760,SOLUSDT,736.5587239856666,2021-04-12 15:00:00,27.153299999999998,0.0,2021-04-12 17:15:00,27.5894,0.0,321.21325953015184,0.016060662976507593,Long,Closed,5760
5761,SOLUSDT,719.9061242413989,2021-04-13 04:30:00,27.7814,0.0,2021-04-13 10:00:00,27.0544,0.0,-523.3717523234991,-0.026168587616174955,Long,Closed,5761
5762,SOLUSDT,746.5527924807203,2021-04-14 00:15:00,26.7898,0.0,2021-04-14 04:00:00,26.8032,0.0,10.003807419241639,0.000500190370962082,Long,Closed,5762
5763,SOLUSDT,764.4938477357604,2021-04-14 09:00:00,26.161099999999998,0.0,2021-04-14 16:00:00,25.7587,0.0,-307.632324328868,-0.015381616216443399,Long,Closed,5763
5764,SOLUSDT,792.1231276189571,2021-04-14 20:30:00,25.2486,0.0,2021-04-14 21:00:00,25.6578,0.0,324.1367838216793,0.016206839191083965,Long,Closed,5764
5765,SOLUSDT,754.8992964338557,2021-04-16 09:15:00,26.4936,0.0,2021-04-16 16:00:00,25.958,0.0,-404.32406316997367,-0.020216203158498685,Long,Closed,5765
5766,SOLUSDT,793.8366522320703,2021-04-17 00:45:00,25.1941,0.0,2021-04-17 01:30:00,25.586,0.0,311.1045840097504,0.01555522920048752,Long,Closed,5766
5767,SOLUSDT,792.8453634403146,2021-04-17 19:00:00,25.2256,0.0,2021-04-18 04:30:00,23.8598,0.0,-1082.8681973867824,-0.05414340986933912,Long,Closed,5767
5768,SOLUSDT,618.8827310057154,2021-04-19 23:00:00,32.3163,0.0,2021-04-20 04:45:00,31.5597,0.0,-468.246674278922,-0.0234123337139461,Long,Closed,5768
5769,SOLUSDT,682.7243432191818,2021-04-20 15:30:00,29.2944,0.0,2021-04-20 17:00:00,30.3677,0.0,732.7680375771488,0.03663840187885744,Long,Closed,5769
5770,SOLUSDT,639.9959040262142,2021-04-21 09:30:00,31.2502,0.0,2021-04-21 12:30:00,31.3395,0.0,57.15163422954356,0.002857581711477178,Long,Closed,5770
5771,SOLUSDT,624.311306589918,2021-04-21 22:45:00,32.0353,0.0,2021-04-22 00:45:00,33.2957,0.0,786.8819708259289,0.039344098541296446,Long,Closed,5771
5772,SOLUSDT,564.1080605400771,2021-04-23 03:30:00,35.4542,0.0,2021-04-23 06:15:00,35.9297,0.0,268.23338278680603,0.0134116691393403,Long,Closed,5772
5773,SOLUSDT,621.6334662592895,2021-04-23 08:00:00,32.1733,0.0,2021-04-23 09:00:00,35.1024,0.0,1820.8265860200881,0.0910413293010044,Long,Closed,5773
5774,SOLUSDT,465.25693814409004,2021-04-25 21:00:00,42.987,0.0,2021-04-25 22:00:00,45.503,0.0,1170.586456370529,0.05852932281852645,Long,Closed,5774
5775,SOLUSDT,440.0149605086573,2021-04-26 12:00:00,45.453,0.0,2021-04-26 13:30:00,46.454,0.0,440.4549754691652,0.02202274877345826,Long,Closed,5775
5776,SOLUSDT,445.1269724688968,2021-04-26 19:30:00,44.931,0.0,2021-04-27 00:45:00,45.112,0.0,80.56798201687343,0.004028399100843671,Long,Closed,5776
5777,SOLUSDT,450.9481184189759,2021-04-27 12:45:00,44.351,0.0,2021-04-27 20:00:00,43.403,0.0,-427.49881626118804,-0.021374940813059403,Long,Closed,5777
5778,SOLUSDT,471.7760007548416,2021-04-28 05:45:00,42.393,0.0,2021-04-28 08:15:00,43.299,0.0,427.4290566838863,0.021371452834194313,Long,Closed,5778
5779,SOLUSDT,447.84808992789647,2021-04-28 21:00:00,44.658,0.0,2021-04-28 22:00:00,45.301,0.0,287.9663218236383,0.014398316091181914,Long,Closed,5779
5780,SOLUSDT,460.14034280455536,2021-04-29 03:30:00,43.465,0.0,2021-04-29 06:15:00,44.01,0.0,250.7764868284794,0.01253882434142397,Long,Closed,5780
5781,SOLUSDT,469.73718204664493,2021-04-30 14:00:00,42.577,0.0,2021-04-30 17:00:00,43.083,0.0,237.68701411560323,0.011884350705780162,Long,Closed,5781
5782,SOLUSDT,471.8984474541079,2021-05-01 00:15:00,42.382,0.0,2021-05-01 02:30:00,42.704,0.0,151.95130008022534,0.007597565004011267,Long,Closed,5782
5783,SOLUSDT,419.5246785392151,2021-05-02 03:45:00,47.673,0.0,2021-05-02 09:15:00,47.232,0.0,-185.0103832357927,-0.009250519161789634,Long,Closed,5783
5784,SOLUSDT,433.84889043146273,2021-05-02 13:00:00,46.099,0.0,2021-05-02 13:30:00,46.859,0.0,329.7251567279127,0.016486257836395634,Long,Closed,5784
5785,SOLUSDT,419.1993292810731,2021-05-03 14:00:00,47.71,0.0,2021-05-03 14:30:00,48.098,0.0,162.64933976105385,0.008132466988052693,Long,Closed,5785
5786,SOLUSDT,423.98032731281273,2021-05-03 16:15:00,47.172,0.0,2021-05-03 23:45:00,46.299,0.0,-370.1348257440841,-0.018506741287204205,Long,Closed,5786
5787,SOLUSDT,449.0446574911875,2021-05-04 00:15:00,44.539,0.0,2021-05-04 02:15:00,45.261,0.0,324.21024270863927,0.016210512135431964,Long,Closed,5787
5788,SOLUSDT,448.4405479943497,2021-05-04 14:45:00,44.599,0.0,2021-05-04 19:30:00,44.469,0.0,-58.297271239262045,-0.002914863561963102,Long,Closed,5788
5789,SOLUSDT,457.7287499427839,2021-05-04 22:00:00,43.694,0.0,2021-05-05 01:00:00,43.976,0.0,129.0795074838643,0.006453975374193214,Long,Closed,5789
5790,SOLUSDT,462.55608492529717,2021-05-05 06:30:00,43.238,0.0,2021-05-05 07:15:00,43.698,0.0,212.7757990656355,0.010638789953281776,Long,Closed,5790
5791,SOLUSDT,448.7323311644604,2021-05-05 23:15:00,44.57,0.0,2021-05-06 00:00:00,44.965,0.0,177.2492708099635,0.008862463540498175,Long,Closed,5791
5792,SOLUSDT,453.61760036289405,2021-05-06 00:30:00,44.09,0.0,2021-05-06 04:15:00,44.319,0.0,103.87843048310242,0.005193921524155121,Long,Closed,5792
5793,SOLUSDT,458.16915605241456,2021-05-06 06:15:00,43.652,0.0,2021-05-06 10:30:00,44.028,0.0,172.27160267570798,0.008613580133785399,Long,Closed,5793
5794,SOLUSDT,463.2739570545042,2021-05-06 18:30:00,43.171,0.0,2021-05-06 19:45:00,43.449,0.0,128.79016006115125,0.006439508003057563,Long,Closed,5794
5795,SOLUSDT,478.81254488867603,2021-05-07 03:30:00,41.77,0.0,2021-05-07 06:15:00,42.282,0.0,245.15202298299846,0.012257601149149923,Long,Closed,5795
5796,SOLUSDT,452.27380656249295,2021-05-10 11:00:00,44.221,0.0,2021-05-10 13:45:00,44.288,0.0,30.30234503968677,0.0015151172519843384,Long,Closed,5796
5797,SOLUSDT,459.8864080572099,2021-05-10 14:30:00,43.489,0.0,2021-05-10 18:30:00,43.733,0.0,112.21228356596112,0.005610614178298056,Long,Closed,5797
5798,SOLUSDT,462.19264189314106,2021-05-10 18:45:00,43.272,0.0,2021-05-10 21:15:00,42.806,0.0,-215.38177112220365,-0.010769088556110182,Long,Closed,5798
5799,SOLUSDT,489.6680050925472,2021-05-11 03:00:00,40.844,0.0,2021-05-11 06:45:00,40.988,0.0,70.5121927333239,0.003525609636666195,Long,Closed,5799
5800,SOLUSDT,466.7226733874732,2021-05-12 19:15:00,42.852,0.0,2021-05-12 20:45:00,45.8,0.0,1375.8984411462734,0.06879492205731368,Long,Closed,5800
5801,SOLUSDT,467.7268475210477,2021-05-13 03:15:00,42.76,0.0,2021-05-13 05:30:00,43.578,0.0,382.60056127221833,0.019130028063610915,Long,Closed,5801
5802,SOLUSDT,484.94253430968433,2021-05-13 11:00:00,41.242,0.0,2021-05-13 12:30:00,42.353,0.0,538.771155618062,0.0269385577809031,Long,Closed,5802
5803,SOLUSDT,503.44862306801593,2021-05-13 17:00:00,39.726,0.0,2021-05-13 20:30:00,40.133,0.0,204.90358958868455,0.010245179479434229,Long,Closed,5803
5804,SOLUSDT,472.9026766291497,2021-05-14 20:30:00,42.292,0.0,2021-05-14 23:15:00,42.798,0.0,239.28875437434908,0.011964437718717455,Long,Closed,5804
5805,SOLUSDT,490.376363859262,2021-05-15 08:00:00,40.785,0.0,2021-05-15 11:30:00,41.122,0.0,165.2568346205735,0.008262841731028675,Long,Closed,5805
5806,SOLUSDT,458.9261128958238,2021-05-16 19:00:00,43.58,0.0,2021-05-16 21:45:00,45.546,0.0,902.2487379531885,0.045112436897659425,Long,Closed,5806
5807,SOLUSDT,427.8349412796543,2021-05-18 00:00:00,46.747,0.0,2021-05-18 00:30:00,48.174,0.0,610.5204612060661,0.030526023060303303,Long,Closed,5807
5808,SOLUSDT,384.80778850963947,2021-05-19 04:00:00,51.974,0.0,2021-05-19 06:15:00,51.779,0.0,-75.03751875937814,-0.0037518759379689074,Long,Closed,5808
5809,SOLUSDT,415.17032362526726,2021-05-19 09:30:00,48.173,0.0,2021-05-19 13:45:00,42.571,0.0,-2325.7841529487487,-0.11628920764743743,Long,Closed,5809
5810,SOLUSDT,464.3711254034224,2021-05-21 06:15:00,43.069,0.0,2021-05-21 09:30:00,43.767,0.0,324.13104553159064,0.016206552276579533,Long,Closed,5810
5811,SOLUSDT,476.2471722824146,2021-06-07 16:45:00,41.995,0.0,2021-06-07 19:45:00,42.319,0.0,154.30408381950474,0.007715204190975237,Long,Closed,5811
5812,SOLUSDT,498.7282429804,2021-06-07 21:15:00,40.102,0.0,2021-06-08 07:30:00,37.026,0.0,-1534.088075407708,-0.0767044037703854,Long,Closed,5812
5813,SOLUSDT,482.96346381396245,2021-06-10 15:30:00,41.411,0.0,2021-06-10 18:30:00,41.014,0.0,-191.7364951341442,-0.00958682475670721,Long,Closed,5813
5814,SOLUSDT,503.005457609215,2021-06-11 05:30:00,39.761,0.0,2021-06-11 09:15:00,39.325,0.0,-219.31037951761755,-0.010965518975880877,Long,Closed,5814
5815,SOLUSDT,509.8789037603569,2021-06-16 00:15:00,39.225,0.0,2021-06-16 04:45:00,39.265,0.0,20.39515615041455,0.0010197578075207274,Long,Closed,5815
5816,SOLUSDT,517.5715542673775,2021-06-16 10:45:00,38.642,0.0,2021-06-16 16:00:00,39.535,0.0,462.19139796076706,0.023109569898038352,Long,Closed,5816
5817,SOLUSDT,520.8604614823688,2021-06-17 17:30:00,38.398,0.0,2021-06-17 20:00:00,39.279,0.0,458.8780665659651,0.022943903328298255,Long,Closed,5817
5818,SOLUSDT,529.6049147336087,2021-06-18 12:15:00,37.764,0.0,2021-06-18 20:15:00,36.276,0.0,-788.0521131236092,-0.03940260565618046,Long,Closed,5818
5819,SOLUSDT,639.7952655150351,2021-07-30 08:45:00,31.260000000000005,0.0,2021-07-30 11:00:00,31.322,0.0,39.66730646192809,0.0019833653230964046,Long,Closed,5819
5820,SOLUSDT,574.6300818847867,2021-08-01 11:15:00,34.805,0.0,2021-08-01 14:15:00,35.289,0.0,278.12095963224056,0.013906047981612027,Long,Closed,5820
5821,SOLUSDT,595.8942883532461,2021-08-01 23:30:00,33.563,0.0,2021-08-02 02:45:00,34.622,0.0,631.0520513660886,0.03155260256830443,Long,Closed,5821
5822,SOLUSDT,586.957797734343,2021-08-02 12:15:00,34.074,0.0,2021-08-02 18:45:00,33.91,0.0,-96.26107882843644,-0.004813053941421821,Long,Closed,5822
5823,SOLUSDT,603.554938588285,2021-08-02 20:15:00,33.137,0.0,2021-08-02 23:00:00,33.548,0.0,248.0610797597874,0.01240305398798937,Long,Closed,5823
5824,SOLUSDT,608.6242049846323,2021-08-03 00:15:00,32.861,0.0,2021-08-03 00:45:00,33.543,0.0,415.08170779952343,0.02075408538997617,Long,Closed,5824
5825,SOLUSDT,584.1974587410544,2021-08-03 23:45:00,34.235,0.0,2021-08-04 01:30:00,34.235,0.0,0.0,0.0,Long,Closed,5825
5826,SOLUSDT,598.1397852678172,2021-08-04 09:00:00,33.437,0.0,2021-08-04 10:30:00,33.757,0.0,191.40473128570375,0.009570236564285187,Long,Closed,5826
5827,SOLUSDT,562.888745039543,2021-08-05 01:30:00,35.531,0.0,2021-08-05 02:00:00,36.037,0.0,284.8217049900086,0.01424108524950043,Long,Closed,5827
5828,SOLUSDT,548.7570652472151,2021-08-06 01:15:00,36.446,0.0,2021-08-06 05:45:00,36.296,0.0,-82.31355978708234,-0.004115677989354117,Long,Closed,5828
5829,SOLUSDT,519.628984904778,2021-08-07 16:00:00,38.489,0.0,2021-08-07 18:45:00,38.453,0.0,-18.706643456571328,-0.0009353321728285664,Long,Closed,5829
5830,SOLUSDT,525.9559248934938,2021-08-08 14:30:00,38.026,0.0,2021-08-08 19:30:00,37.531,0.0,-260.34818282227934,-0.01301740914111397,Long,Closed,5830
5831,SOLUSDT,521.0640127139619,2021-08-09 21:00:00,38.383,0.0,2021-08-09 23:00:00,38.9,0.0,269.3900945731184,0.01346950472865592,Long,Closed,5831
5832,SOLUSDT,506.16252878799384,2021-08-10 16:30:00,39.513,0.0,2021-08-10 18:45:00,40.175,0.0,335.07959405764996,0.016753979702882497,Long,Closed,5832
5833,SOLUSDT,480.5497489127562,2021-08-12 00:00:00,41.619,0.0,2021-08-12 01:00:00,42.411,0.0,380.595401138904,0.0190297700569452,Long,Closed,5833
5834,SOLUSDT,490.1480247034604,2021-08-12 05:30:00,40.804,0.0,2021-08-12 09:30:00,41.455,0.0,319.0863640819516,0.01595431820409758,Long,Closed,5834
5835,SOLUSDT,460.14034280455536,2021-08-14 10:00:00,43.465,0.0,2021-08-14 14:15:00,43.84,0.0,172.55262855170804,0.008627631427585401,Long,Closed,5835
5836,SOLUSDT,461.5952732644017,2021-08-14 20:15:00,43.328,0.0,2021-08-14 21:15:00,43.66,0.0,153.24963072377795,0.007662481536188898,Long,Closed,5836
5837,SOLUSDT,291.73656188461814,2021-08-17 13:00:00,68.555,0.0,2021-08-17 16:00:00,69.861,0.0,381.007949821309,0.01905039749106545,Long,Closed,5837
5838,SOLUSDT,305.78701934102895,2021-08-17 16:45:00,65.405,0.0,2021-08-17 21:00:00,66.708,0.0,398.440486201358,0.0199220243100679,Long,Closed,5838
5839,SOLUSDT,270.0221418156289,2021-08-18 19:45:00,74.068,0.0,2021-08-18 23:15:00,74.702,0.0,171.19403791111108,0.008559701895555554,Long,Closed,5839
5840,SOLUSDT,287.35632183908046,2021-08-19 12:00:00,69.6,0.0,2021-08-19 14:00:00,71.175,0.0,452.5862068965507,0.022629310344827538,Long,Closed,5840
5841,SOLUSDT,280.77268643306377,2021-08-20 06:45:00,71.232,0.0,2021-08-20 09:45:00,72.238,0.0,282.45732255166513,0.01412286612758326,Long,Closed,5841
5842,SOLUSDT,257.6854691163965,2021-08-21 10:00:00,77.614,0.0,2021-08-21 16:45:00,76.015,0.0,-412.0390651171183,-0.020601953255855916,Long,Closed,5842
5843,SOLUSDT,268.04621116680516,2021-08-21 18:00:00,74.614,0.0,2021-08-21 22:15:00,74.926,0.0,83.63041788404371,0.004181520894202186,Long,Closed,5843
5844,SOLUSDT,269.73080865296436,2021-08-22 18:00:00,74.148,0.0,2021-08-22 22:15:00,72.837,0.0,-353.6170901440346,-0.017680854507201728,Long,Closed,5844
5845,SOLUSDT,272.635568036206,2021-08-23 08:00:00,73.358,0.0,2021-08-23 10:00:00,73.749,0.0,106.60050710215364,0.005330025355107682,Long,Closed,5845
5846,SOLUSDT,276.1706182079289,2021-08-23 11:00:00,72.419,0.0,2021-08-23 12:30:00,73.366,0.0,261.533575442907,0.013076678772145349,Long,Closed,5846
5847,SOLUSDT,277.61968878832886,2021-08-23 14:45:00,72.041,0.0,2021-08-23 16:45:00,72.786,0.0,206.82666814730328,0.010341333407365164,Long,Closed,5847
5848,SOLUSDT,265.0164972769555,2021-08-24 13:30:00,75.467,0.0,2021-08-24 20:45:00,72.162,0.0,-875.8795235003381,-0.0437939761750169,Long,Closed,5848
5849,SOLUSDT,284.0747684790637,2021-08-24 23:45:00,70.404,0.0,2021-08-25 02:15:00,71.498,0.0,310.77779671609824,0.015538889835804912,Long,Closed,5849
5850,SOLUSDT,289.9937651340496,2021-08-25 08:30:00,68.967,0.0,2021-08-25 13:15:00,68.41,0.0,-161.52652717966703,-0.008076326358983352,Long,Closed,5850
5851,SOLUSDT,286.45497643907817,2021-08-26 05:30:00,69.819,0.0,2021-08-26 11:15:00,68.14,0.0,-480.95790544121337,-0.02404789527206067,Long,Closed,5851
5852,SOLUSDT,233.34500058336252,2021-08-28 05:45:00,85.71,0.0,2021-08-28 06:45:00,86.79,0.0,252.01260063003429,0.012600630031501714,Long,Closed,5852
